group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,3843904744.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,5116757052.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4947141811.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4664668765.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4850836646.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4405693259.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4654581159.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4874018767.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,4735335664.0,ns,1
schedulers,parallel_speculative_iter,32-12000,294912000,bytes,3693129869.0,ns,1
