group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,128-12,4718592,bytes,87955792.0,ns,72
schedulers,async,128-12,4718592,bytes,162896746.0,ns,144
schedulers,async,128-12,4718592,bytes,300100750.0,ns,216
schedulers,async,128-12,4718592,bytes,368122486.0,ns,288
schedulers,async,128-12,4718592,bytes,468231358.0,ns,360
schedulers,async,128-12,4718592,bytes,474310530.0,ns,432
schedulers,async,128-12,4718592,bytes,716660703.0,ns,504
schedulers,async,128-12,4718592,bytes,762174115.0,ns,576
schedulers,async,128-12,4718592,bytes,893832363.0,ns,648
schedulers,async,128-12,4718592,bytes,904065849.0,ns,720
