group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6803400283.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6672555339.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6671207747.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6117219593.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6387194225.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6711426878.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6845229664.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6103682160.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6688824312.0,ns,1
schedulers,parallel_speculative_iter,512-360,2264924160,bytes,6537435539.0,ns,1
