group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4779596644.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4890907430.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4869700081.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4757072975.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4891110910.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4608852893.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4900011449.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4845154919.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4924872119.0,ns,1
schedulers,parallel_speculative_iter,256-800,1258291200,bytes,4977678889.0,ns,1
