group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,32-96,2359296,bytes,92061062.0,ns,364
schedulers,async,32-96,2359296,bytes,183357684.0,ns,728
schedulers,async,32-96,2359296,bytes,272527836.0,ns,1092
schedulers,async,32-96,2359296,bytes,361965106.0,ns,1456
schedulers,async,32-96,2359296,bytes,450999400.0,ns,1820
schedulers,async,32-96,2359296,bytes,548635734.0,ns,2184
schedulers,async,32-96,2359296,bytes,635100988.0,ns,2548
schedulers,async,32-96,2359296,bytes,729032348.0,ns,2912
schedulers,async,32-96,2359296,bytes,819114824.0,ns,3276
schedulers,async,32-96,2359296,bytes,914772456.0,ns,3640
