group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,256-240,377487360,bytes,108124821.0,ns,6
schedulers,async,256-240,377487360,bytes,215131955.0,ns,12
schedulers,async,256-240,377487360,bytes,319767036.0,ns,18
schedulers,async,256-240,377487360,bytes,429573265.0,ns,24
schedulers,async,256-240,377487360,bytes,532961417.0,ns,30
schedulers,async,256-240,377487360,bytes,639223414.0,ns,36
schedulers,async,256-240,377487360,bytes,741030455.0,ns,42
schedulers,async,256-240,377487360,bytes,853710632.0,ns,48
schedulers,async,256-240,377487360,bytes,954114557.0,ns,54
schedulers,async,256-240,377487360,bytes,1061465926.0,ns,60
