group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1464345295.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1243100902.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1189445490.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1005054653.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1128759303.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1453876360.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1291899085.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1450988639.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,1275814567.0,ns,1
schedulers,parallel_speculative_iter,256-240,377487360,bytes,754739192.0,ns,1
