group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,256-96,150994944,bytes,99726596.0,ns,12
schedulers,async,256-96,150994944,bytes,188835224.0,ns,24
schedulers,async,256-96,150994944,bytes,280653482.0,ns,36
schedulers,async,256-96,150994944,bytes,371551413.0,ns,48
schedulers,async,256-96,150994944,bytes,462528853.0,ns,60
schedulers,async,256-96,150994944,bytes,556742241.0,ns,72
schedulers,async,256-96,150994944,bytes,644403791.0,ns,84
schedulers,async,256-96,150994944,bytes,752021536.0,ns,96
schedulers,async,256-96,150994944,bytes,846261990.0,ns,108
schedulers,async,256-96,150994944,bytes,920628480.0,ns,120
