group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,671986200.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,670606184.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,674670442.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,677901421.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,687880139.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,675965188.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,682033424.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,672419980.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,672767694.0,ns,1
schedulers,parallel_speculative_par_iter,512-600,3774873600,bytes,685564637.0,ns,1
