group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,64-360,35389440,bytes,617962038.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,355327231.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,527764921.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,391516038.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,401583612.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,353075299.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,358230621.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,561926471.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,545221275.0,ns,3
schedulers,parallel_speculative_iter,64-360,35389440,bytes,355586863.0,ns,3
