group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2033238849.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2162878831.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,1911935356.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2072854962.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2084588090.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,1300995503.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,1716294960.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2192071049.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,2170413560.0,ns,1
schedulers,parallel_speculative_iter,256-360,566231040,bytes,1750201840.0,ns,1
