group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,128-9600,3774873600,bytes,647198348.0,ns,3
schedulers,async,128-9600,3774873600,bytes,660941306.0,ns,3
schedulers,async,128-9600,3774873600,bytes,695116024.0,ns,3
schedulers,async,128-9600,3774873600,bytes,668057296.0,ns,3
schedulers,async,128-9600,3774873600,bytes,657638345.0,ns,3
schedulers,async,128-9600,3774873600,bytes,655457984.0,ns,3
schedulers,async,128-9600,3774873600,bytes,671293475.0,ns,3
schedulers,async,128-9600,3774873600,bytes,666998784.0,ns,3
schedulers,async,128-9600,3774873600,bytes,654947048.0,ns,3
schedulers,async,128-9600,3774873600,bytes,666432086.0,ns,3
