group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,async,128-48,18874368,bytes,86518079.0,ns,105
schedulers,async,128-48,18874368,bytes,176543084.0,ns,210
schedulers,async,128-48,18874368,bytes,261954830.0,ns,315
schedulers,async,128-48,18874368,bytes,346901154.0,ns,420
schedulers,async,128-48,18874368,bytes,438299594.0,ns,525
schedulers,async,128-48,18874368,bytes,518897004.0,ns,630
schedulers,async,128-48,18874368,bytes,625315747.0,ns,735
schedulers,async,128-48,18874368,bytes,698154698.0,ns,840
schedulers,async,128-48,18874368,bytes,781693954.0,ns,945
schedulers,async,128-48,18874368,bytes,868743861.0,ns,1050
