group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23800813299.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23873960253.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23838264267.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,22943225085.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23884356718.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23856129523.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23857425204.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23847693443.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23827518293.0,ns,1
schedulers,parallel_speculative_iter,128-12000,4718592000,bytes,23937974013.0,ns,1
