group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schedulers,parallel_speculative_iter,32-120,2949120,bytes,102160907.0,ns,2
schedulers,parallel_speculative_iter,32-120,2949120,bytes,187500568.0,ns,4
schedulers,parallel_speculative_iter,32-120,2949120,bytes,284377859.0,ns,6
schedulers,parallel_speculative_iter,32-120,2949120,bytes,357568033.0,ns,8
schedulers,parallel_speculative_iter,32-120,2949120,bytes,471186023.0,ns,10
schedulers,parallel_speculative_iter,32-120,2949120,bytes,603993876.0,ns,12
schedulers,parallel_speculative_iter,32-120,2949120,bytes,698685588.0,ns,14
schedulers,parallel_speculative_iter,32-120,2949120,bytes,799328520.0,ns,16
schedulers,parallel_speculative_iter,32-120,2949120,bytes,879954221.0,ns,18
schedulers,parallel_speculative_iter,32-120,2949120,bytes,959052457.0,ns,20
